"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","genus","subgenus","specificEpithet","elevation"
1985,6,24,"Bosque de Pinus y Abies","Oaxaca","8 Km NO de la Cumbra, Mpio. Teococuilco, Dto. Ixtlán, Región Sierra N",17.325,-96.541667,"Quercus rugosa Née","Quercus",NA,"rugosa",1500
1965,10,14,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus rugosa Née","Quercus",NA,"rugosa",0
1981,11,10,"NO DISPONIBLE","Oaxaca","Loma Laga, Santa Maaría Lachixio.",16.758333,-97.025,"Quercus rugosa Née","Quercus",NA,"rugosa",0
1965,10,14,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus rugosa Née","Quercus",NA,"rugosa",0
1965,10,17,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus rugosa Née","Quercus",NA,"rugosa",0
1965,7,16,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus rugosa Née","Quercus",NA,"rugosa",0
1965,10,18,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.558333,-96.658333,"Quercus rugosa Née","Quercus",NA,"rugosa",875
1965,10,18,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.558333,-96.658333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",875
1975,5,20,"BOSQUE DE PINUS Y QUERCUS","Oaxaca","3 km al NE de Ixtlán, sobre la carretera a Tuxtepec",17.325,-96.508333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1025
1965,9,30,"LADERA METAMORFICA CON VEGETACION DE ENCINAR","Oaxaca","15 Km S de Sola de Vega, sobre la carretera a Puerto Escondido",16.491667,-97.025,"Quercus peduncularis Née","Quercus",NA,"peduncularis",900
1972,9,4,"NO DISPONIBLE","Oaxaca","Km. 201, Carretera Tehuantepec a Oaxaca, Mazatlán.",17.858333,-96.375,"Quercus peduncularis Née","Quercus",NA,"peduncularis",0
1972,9,4,"Bosque de encino-pino","Oaxaca","Km 99 Tehuantepec a Oaxaca, San Juan la Gracía",16.525,-95.925,"Quercus conspersa Benth.","Quercus",NA,"conspersa",0
1953,2,22,"NO DISPONIBLE","Oaxaca","Río de Tablas, Tlaxiaco",17.2298893,-97.6845792,"Quercus conspersa Benth.","Quercus",NA,"conspersa",0
1965,1,14,"Suelos pedregosos","Oaxaca","Km. 174 Oaxaca-Puerto Escondido más o menos 5Km. al N de Lachao,(en linea recta).",16.2809294,-97.1493997,"Quercus conspersa Benth.","Quercus",NA,"conspersa",900
1985,6,21,"Bosque de Pinus y Quercus alterado","Oaxaca","San Bernardo, Mixtepec, Mpio. Zimatlán",16.825,-96.908333,"Quercus conspersa Benth.","Quercus",NA,"conspersa",850
1975,12,30,"Bosque de encino","Oaxaca","Carretera Tamazunchale a Chilapa de Díaz.",17.608333,-97.625,"Quercus conspersa Benth.","Quercus",NA,"conspersa",950
1987,3,12,"Bosque de encino","Oaxaca","0.5 Km N de Agua Escondida, Mpio. Totolapan Distrito Tlacolula",16.575,-96.175,"Quercus conspersa Benth.","Quercus",NA,"conspersa",750
1965,4,17,"NO DISPONIBLE","Oaxaca","El Fortín, Mpio. Nochixtlán, Km. 492 carr. México.",17.458333,-97.241667,"Quercus felipensis Trel.","Quercus",NA,"felipensis",0
1963,6,1,"Encinar, Arbutus","Oaxaca","Km. 35 desv. carr. Cd. Oaxaca, Llano de las Flores, Tuxtepec.",17.825,-96.175,"Quercus felipensis Trel.","Quercus",NA,"felipensis",0
1984,11,3,"Bosque en ladera de cerro","Oaxaca","15 Km a Tlaxiaco-San Juan Mixtepec, Mpio. Santiago Nundichi, Distrito Tlaxiaco, Región Mixteca",17.358333,-97.758333,"Quercus elliptica Née","Quercus",NA,"elliptica",1195
1987,5,25,"BOSQUE DE PINO Y ENCINO","Oaxaca","8 Km al E de San Mixtepec Mpio. San Juan Mixtepec, Dto. Juaxtlahuaca",17.308333,-97.825,"Quercus elliptica Née","Quercus",NA,"elliptica",1100
1986,9,11,"Matorral","Oaxaca","Aprox. 5Km. sobre la desviación a Yucuñama, Mpio. San Pedro Yucuñáma Región Mixteca Dto. Teposcolula.",17.575,-97.358333,"Quercus elliptica Née","Quercus",NA,"elliptica",1190
1979,11,11,"Ladera empinadas con pastizal de Melinias y manchones de pino, sueloarenoso, de granito","Oaxaca","9.5 Km. al E de Nopala por la terracería a San Gabriel Mixtepec Mpio. Nopala.",16.091667,-97.141667,"Quercus elliptica Née","Quercus",NA,"elliptica",345
1981,11,11,"NO DISPONIBLE","Oaxaca","Llano Frío, Santa María Lachixio.",16.758333,-97.025,"Quercus castanea Née","Quercus",NA,"castanea",0
1977,12,23,"Bosque de encino","Oaxaca","San Vicente Nuñó, 20 Km al S de la Desviación a Tlaxiaco",17.458333,-97.441667,"Quercus castanea Née","Quercus",NA,"castanea",1175
1983,6,19,"Bosque de encino, ladera pedregosa, Pend. 30% Text. rugosa","Oaxaca","Aprox. 2.5 Km. al N de Santo Domingo, Nuxáa, Dto. de Nochixtlán.",17.208333,-97.041667,"Quercus castanea Née","Quercus",NA,"castanea",1100
1977,12,25,"Bosque de encino","Oaxaca","San Vicente Nuñó, 20 Km al S de la Desviación a Tlaxiaco",17.458333,-97.441667,"Quercus castanea Née","Quercus",NA,"castanea",1175
1978,11,6,"ENCINAR","Oaxaca","Km. 12 camino Trapiche-Asunción Mixtepec.",16.8429254,-96.9082128,"Quercus castanea Née","Quercus",NA,"castanea",859
1983,5,2,"Bosque de encino, suelo tepetatoso, Pend. 25% Exp. N","Oaxaca","Aprox. 12 Km. al N de San Miguel Tecomatlá, Dto. de Nochistlán.",17.441667,-97.275,"Quercus castanea Née","Quercus",NA,"castanea",1250
1985,6,24,"BOSQUE DE PINUS Y QUERCUS","Oaxaca","6 Km NE de la Cumbre, Mpio. Teococuilco, Dto. Ixtlán, Región Sierra N",17.308333,-96.525,"Quercus castanea Née","Quercus",NA,"castanea",1300
1973,5,25,"Bosque perturbado de encinos, ladera caliza de cerro","Oaxaca","Parteaguas de la cuenca del Tequilita, Mpio. Xochistahuacan",17.725,-97.341667,"Quercus castanea Née","Quercus",NA,"castanea",1125
1965,10,14,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.558333,-96.691667,"Quercus castanea Née","Quercus",NA,"castanea",1250
1965,4,17,"NO DISPONIBLE","Oaxaca","El Fortín, Nochistlán.",17.458333,-97.241667,"Quercus castanea Née","Quercus",NA,"castanea",1150
1963,8,31,"Oak zone granitic","Oaxaca","Sierra Mazateca, E of Teotitlán",18.125,-97.091667,"Quercus castanea Née","Quercus",NA,"castanea",1125
1985,2,20,"Bosque de encino","Oaxaca","Cerro de Sn. Felipe del agua; Mpio. Oaxaca.",17.1308179,-96.7190342,"Quercus castanea Née","Quercus",NA,"castanea",960
1983,4,19,"Bosque de encino, ladera pedregoso, Pend. 30% Exp. N","Oaxaca","Aproximadamente 2.5 Km. al N de Santo Domingo Nuxaa, Distrito de Nochistlán.",17.208333,-97.041667,"Quercus castanea Née","Quercus",NA,"castanea",1100
1981,11,11,"NO DISPONIBLE","Oaxaca","Llano Frìo Santa Marìa Lachixio.",16.758333,-97.025,"Quercus castanea Née","Quercus",NA,"castanea",1100
1985,6,24,"BOSQUE DE PINUS Y QUERCUS","Oaxaca","6 Km NE de la Cumbre, Mpio. Teococuilco, Dto. Ixtlán, Región Sierra N",17.308333,-96.525,"Quercus castanea Née","Quercus",NA,"castanea",1300
1965,4,15,"NO DISPONIBLE","Oaxaca","A 1 Km., de Fortín, Nochistlán.",17.458333,-97.241667,"Quercus castanea Née","Quercus",NA,"castanea",1150
1978,7,8,"Sparse pine-oak woodland along a redgeline","Oaxaca","25 mile NW of Oaxaca",17.2880966,-96.9383838,"Quercus resinosa Liebm.","Quercus",NA,"resinosa",860
1965,7,16,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1965,1,19,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1965,1,18,"NO DISPONIBLE","Oaxaca","Loma del encino, El Carrizal Yolox.",17.541667,-96.691667,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1985,5,21,"Bosque de pino encino","Oaxaca","9 Km. NW de la desv. de Zaachila a Peras Mpio. Sn. Miguel Peras.",16.958333,-96.875,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1450
1983,5,2,"Bosque de encino, orilla de camino tepetatoso; Pend. 15%; Exp. N","Oaxaca","Aprox. 15 km. de la comunidad San Miguel Tecomatlán, Ddto. de Nochixtlán.",17.441667,-97.275,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1300
1965,7,16,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1965,1,19,"NO DISPONIBLE","Oaxaca","A 12 Km. del Carrizal Yolox.",17.525,-96.625,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1984,10,10,"Bosque de galería Quercus y Alnus","Oaxaca","43 Km S de Miahuatlán, Mpio. San Miguel Suchixtepec, Dto. Miahuatlán de Porfirio Díaz",16.075,-96.475,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1985,6,24,"Bosque de pino y abeto","Oaxaca","8 Km al NO de la Cumbre, Mpio. Teococuilco, Dto. Ixtlán de Juárez  Región Sierra N",17.225,-96.575,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1500
1983,5,3,"Ladera pedregosa, Pend. 11% Exp. N","Oaxaca","Cañada del Madroño, Aprox. 18 km. al NW de Santiago Tilantongo, No--chistlán.",17.291667,-97.408333,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1500
1965,10,17,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1965,10,14,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.691667,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1375
1985,3,14,"Bosque de encino","Oaxaca","Cerro de Sanb Felipe del  Agua; Mpio. Oaxaca; Dto. Centro, Región V.",17.091667,-96.725,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1150
1969,2,7,"Ladera caliza con abundancia y veg. de bosque alto de Quercus","Oaxaca","Laguna Prieta de Cerro Negro, Mpio. Tepelmeme, Oaxa. Dist. de Coixtlahuaca.",17.808333,-97.491667,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1250
1965,7,16,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1965,7,16,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus laurina Bonpl.","Quercus",NA,"laurina",0
1968,9,12,"Ladera ígnea con bosque de Quercus rugosa, Quercus castanea","Oaxaca","Cerro Tamazulapan, 3Km. al E de San Francisco Reopan, Ex-Dist. de Coixtlahuaca.",17.725,-97.341667,"Quercus chartacea Trel.","Quercus",NA,"chartacea",0
1978,11,25,"Asociación pino-encino-madroño, suelo arcilloso de 25-30 cm altura y 50-60 cm de ON","Oaxaca","San Pablo Macueltianguis al S de San Andrés Hueyopan",17.525,-96.558333,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",1025
1985,1,25,"BOSQUE DE PINO Y ENCINO","Oaxaca","5 Km NE de Tilapa, Mpio. Juxtlahuaca, Dto. Juxtlahuaca, Región Sierra Sur",17.158333,-97.925,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",660
1965,4,13,"Sobre un filo entre dos barrancos","Oaxaca","Cerca de El Polvorín, Lachao, Juquila a Puerto Escondido.",16.2307779,-97.1369863,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",950
1963,5,23,"NO DISPONIBLE","Oaxaca","Puerto de la Soledad, camino Teotitlán-Huantla de Jiménez",18.041667,-96.708333,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",0
1965,4,13,"Mezclado con P. douglasiana","Oaxaca","El Polvorín, San Juan Lachao, Juquila, Km 183 camino Oaxaca-Puerto Escondido",16.208333,-97.141667,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",1350
1963,6,1,"NO DISPONIBLE","Oaxaca","Km. 35 desviación carretera Cd. Oaxaca-Llano de las Flores-Tuxtepec.",17.825,-96.175,"Quercus L.","Quercus",NA,"",0
1963,6,1,"NO DISPONIBLE","Oaxaca","Km. 35 desviación carretera Ciudad Oaxaca-Llano de las Flores, Tuxtepec.",17.425,-96.508333,"Quercus L.","Quercus",NA,"",0
1963,6,2,"Margen bosque Pinus, Quercus, Abies, perfil suelo","Oaxaca","Llano de las Flores, Sierra de Juárez, km 150 sur de Ciudad Alemán.",17.425,-96.508333,"Quercus L.","Quercus",NA,"",1430
1963,6,1,"NO DISPONIBLE","Oaxaca","Km 35, desviación carretera Cd. Oaxaca-Llano de las Flores, Tuxtepec.",17.825,-96.175,"Quercus L.","Quercus",NA,"",0
1963,6,2,"Margen bosque Pinus, Quercus, Abies, perfil suelo","Oaxaca","Llano de las Flores, Sierra de Juárez, km 150 sur de Ciudad Alemán.",17.425,-96.508333,"Quercus L.","Quercus",NA,"",1430
1963,6,2,"Selva de Weinmannia, Quercus, Clethra y Drimys","Oaxaca","Carretera Ciudad Oaxaca-Tuxtepec, km 123 sur de Ciudad Alemán, al norte de Cerro Pelón, Sierra de Juárez.",17.613351,-96.5094447,"Quercus L.","Quercus",NA,"",1185
1963,6,1,"ENCINAR","Oaxaca","Km. 35 desviación carretera Ciudad Oaxaca-Llano de las Flores, Tuxtepec.",17.425,-96.508333,"Quercus L.","Quercus",NA,"",1135
1963,6,3,"NO DISPONIBLE","Oaxaca","Encinar de Tuxtepec en la desviación a la Fábrica de papel de Sebastopol.",18.091667,-96.141667,"Quercus L.","Quercus",NA,"",0
1963,8,31,"NO DISPONIBLE","Oaxaca","Sierra Mazateca, E of Teotitlán",18.125,-97.091667,"Quercus L.","Quercus",NA,"",0
1963,6,3,"NO DISPONIBLE","Oaxaca","Encinar de Tuxtepec en la desviación a la Fábrica de papel de Sebastopol.",18.091667,-96.141667,"Quercus L.","Quercus",NA,"",30
1959,12,23,"NO DISPONIBLE","Oaxaca","Ejido Benito Juárez, Carretera Tuxtepec-Valle Nacional, 9.8 km y 800 m SE.",18.091667,-96.141667,"Quercus sororia Liebm.","Quercus",NA,"sororia",0
1964,7,9,"Potrero","Oaxaca","Carretera Las Limas-L. Bonita, 1,500 m desviación a Ruíz Cortínez.",18.058333,-96.108333,"Quercus sororia Liebm.","Quercus",NA,"sororia",0
1959,12,23,"Suelo café rojizo con grava","Oaxaca","Ejido Benito Juárez, Carretera Tuxtepec-Valle Nacional, 9.8 km y 800 m SE.",18.091667,-96.141667,"Quercus sororia Liebm.","Quercus",NA,"sororia",0
1959,12,23,"NO DISPONIBLE","Oaxaca","Ejido Benito Juárez, Carretera Tuxtepec-Valle Nacional, 9.8 km y 800 m SE.",18.091667,-96.141667,"Quercus sororia Liebm.","Quercus",NA,"sororia",0
1964,7,9,"ENCINAR","Oaxaca","Carretera Las Limas-L. Bonita (1,500 m. desviación a Ruíz Cortínez).",18.058333,-96.108333,"Quercus sororia Liebm.","Quercus",NA,"sororia",0
1959,12,23,"Bosque de Quercus glaucescens y Quercus sororia","Oaxaca","Ejido Benito Juárez, Carretera Tuxtepec-Valle Nacional, 9.8 km y 800 m SE.",18.091667,-96.141667,"Quercus sororia Liebm.","Quercus",NA,"sororia",25
1983,5,19,"Bosque de encino, orilla de río, pend. 3%, Exp. N","Oaxaca","Río Culebrón, cruce del camino San Pedro Yucuxina San Juan Tamazola",17.258333,-97.225,"Quercus splendens Née","Quercus",NA,"splendens",900
1978,11,4,"Bosque de Pino-Encino","Oaxaca","San Miguel Cajones Villa Alta",17.141667,-96.425,"Quercus splendens Née","Quercus",NA,"splendens",0
1963,4,13,"Arbol bajo sobre filos de ladera","Oaxaca","El Polvorín, San Juan Lachao, Juquila, Km 183 camino Oaxaca-Puerto Escondido",16.208333,-97.141667,"Quercus excelsa Liebm.","Quercus",NA,"excelsa",950
1965,4,13,"NO DISPONIBLE","Oaxaca","El Polvorín, San Juan Lachao, Juquila, Km 183 camino Oaxaca-Puerto Escondido",16.208333,-97.141667,"Quercus acutifolia Née","Quercus",NA,"acutifolia",0
1985,10,22,"BOSQUE DE PINO Y ENCINO","Oaxaca","15 Km S de Sola de Vega, Mpio. Sola de Vega, Distrito Sola de Vega",16.491667,-97.025,"Quercus acutifolia Née","Quercus",NA,"acutifolia",950
NA,NA,NA,"NO DISPONIBLE","Oaxaca","Km. 13 Tlaxiaco-Guadalupe Victoria.",17.2057076,-97.6222627,"Quercus acutifolia Née","Quercus",NA,"acutifolia",1100
1970,10,9,"Ladera caliza con vegetación de Quercus rugosa y Q. sp","Oaxaca","12 Km SE de Tepelmeme, camino a Mahuizapan, Distrito de Coixtlahuaca",17.975,-97.491667,"Quercus acutifolia Née","Quercus",NA,"acutifolia",1125
1977,12,23,"Bosque de encino","Oaxaca","San Vicente Nuñó, 20 Km al S de la Desviación a Tlaxiaco",17.458333,-97.441667,"Quercus acutifolia Née","Quercus",NA,"acutifolia",0
1985,1,26,"BOSQUE DE PINO Y ENCINO","Oaxaca","3 Km SE de Tlaxiaco, Mpio. Tlaxiaco Dto.Tlaxiaco",17.258333,-97.675,"Quercus acutifolia Née","Quercus",NA,"acutifolia",1150
1965,10,14,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.558333,-96.658333,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",1150
1965,10,19,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.558333,-96.658333,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",800
1965,10,17,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",0
1965,10,19,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",800
1965,10,19,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.691667,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",1350
1965,7,16,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.558333,-96.658333,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",0
1965,10,14,"Algo abundante","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",0
1965,10,17,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.525,-96.625,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",0
1965,1,19,"NO DISPONIBLE","Oaxaca","A 14 Km. de El Carrizal, Yolox.",17.525,-96.625,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",0
1965,10,19,"NO DISPONIBLE","Oaxaca","El Carrizal Yalox, Mpio. San Pedro Yolox",17.558333,-96.658333,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",850
NA,NA,NA,"Asociación Pinus pseudostrobus, var. oaxacana, Pinus leiophylla, P. lawsoni","Oaxaca","Tlaxiaco, Cañada Mario",17.275,-97.675,"Quercus laeta Liebm.","Quercus",NA,"laeta",1050
1964,11,29,"Ladera caliza con vegetación de encinar bajo y aabierto","Oaxaca","San Juan Teposcolula, 14 Km al NW de Yanhuitlán",17.891667,-97.325,"Quercus laeta Liebm.","Quercus",NA,"laeta",1150
NA,NA,NA,"Encino de hoja angosta verde brillante","Oaxaca","Km. 180 de Oaxaca-Puerto Escondido, Lachao Juquila.",16.2381255,-97.1520637,"Quercus acatenangensis Trel.","Quercus",NA,"acatenangensis",950
2018,2,11,"","Oaxaca","",17.150646,-96.735528,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",NA
2017,7,10,"","Oaxaca","",17.0732,-96.7266,"Quercus L.","Quercus",NA,"",NA
2017,7,10,"","Oaxaca","",17.0732,-96.7266,"Quercus L.","Quercus",NA,"",NA
2017,7,10,"","Oaxaca","",17.0732,-96.7266,"Quercus L.","Quercus",NA,"",NA
1981,5,NA,"Bosque de encinos.","Oaxaca","Distrito de Ixtlan=30 km. al S de Ixtlan de Juarez.",17.331247,-96.488249,"Quercus L.","Quercus",NA,"",NA
1981,4,5,"","Oaxaca","Distrito de Ixtlan, Las Animas, 30 km al S de Ixtlan de Juarez.",17.177222,-96.5125,"Quercus castanea Née","Quercus",NA,"castanea",1350
1981,5,16,"selva baja de Quercus","Oaxaca","Districto de Nochixtlan, Ruta 190 Nochixtlan a Oaxaca, ca 25 km al N de Nochixtlan, El Cortijo",17.631944,-97.171389,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2710
1981,4,5,"Bosque de Quercus y Pinus","Oaxaca","Districto de Ixtlan: Rancho Vivero Teja, ca 5 km al NE de Ixtlan de Juarez",17.348333,-96.515,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2400
1981,8,5,"","Oaxaca","Districto de Ixtlan: Las Animas, 30 km al S de Ixtlan de Juarez",17.331247,-96.488249,"Quercus L.","Quercus",NA,"",NA
1981,7,30,"","Oaxaca","Distrito de Ixtlan, Km 12 del camino Calpulalan de Mendez a Llano Verde",17.266667,-96.533333,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",2340
1981,4,4,"bosque de Quercus y Pinus","Oaxaca","Districto de Ixtlan: camino de Ixtlan de Juarez a Talea, ca 5 km al SE de Xiacui",17.271389,-96.421667,"Quercus castanea Née","Quercus",NA,"castanea",2400
1981,4,4,"bosque","Oaxaca","Districto de Ixtlan: Camino de Ixtlan de Juarex a Talea, ca 5 km al SE de Xiacui",17.271389,-96.421667,"Quercus jonesii Trel.","Quercus",NA,"jonesii",2400
1981,4,4,"bosque de Quercus y Pinus","Oaxaca","Districto de Ixtlan: camino de Ixtlan de Juarez a Talea, ca 5 km al SE de Xiacui",17.271389,-96.421667,"Quercus castanea Née","Quercus",NA,"castanea",2400
1981,8,5,"","Oaxaca","Districto de Ixtlan a 500 m de Ixtlan de Juarez: Camino a Calpulalpan de Mendez",17.329722,-96.481667,"Quercus castanea Née","Quercus",NA,"castanea",2200
1981,7,30,"Bosque de encinos y pinos","Oaxaca","Districto de Ixtlan: Camino de Calpulapan de Mendez a Llano Verde",17.266667,-96.533333,"Quercus affinis M.Martens & Galeotti","Quercus",NA,"affinis",2230
2011,12,9,"","Oaxaca","",17.116347,-96.692096,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",NA
2018,3,13,"","Oaxaca","",17.158697,-96.713977,"Quercus calophylla Schltdl. & Cham.","Quercus",NA,"calophylla",NA
2018,3,4,"","Oaxaca","",17.188246,-96.694193,"Quercus rugosa Née","Quercus",NA,"rugosa",NA
2018,2,26,"","Oaxaca","",16.6465,-94.115774,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",NA
2017,10,20,"","Oaxaca","",16.782078,-94.031723,"Quercus glaucescens Bonpl.","Quercus",NA,"glaucescens",NA
2017,10,20,"","Oaxaca","",16.776072,-94.018143,"Quercus calophylla Schltdl. & Cham.","Quercus",NA,"calophylla",NA
2017,10,20,"","Oaxaca","",16.77697,-94.01832,"Quercus peduncularis Née","Quercus",NA,"peduncularis",NA
NA,NA,NA,"","Oaxaca","",17.0732,-96.7266,"Quercus L.","Quercus",NA,"",12.5
NA,NA,NA,"","Oaxaca","",17.0732,-96.7266,"Quercus L.","Quercus",NA,"",10
1997,10,10,"","Oaxaca","",16.3267,-96.3667,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",NA
1993,10,NA,"","Oaxaca","San Juan Diuxi.",17.2617,-97.375,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",NA
1985,7,14,"Bosque de Pino y Encino.","Oaxaca","8 km al NE de San Gabriel Etla, Mpio. De San Gabriel Etla, Distrito de Etla, Region Valles Centrales.",17.7083,-98.0912,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2100
1997,10,9,"","Oaxaca","",16.3267,-96.3667,"Quercus treleaseana A.Camus","Quercus",NA,"treleaseana",NA
1994,6,21,"","Oaxaca","Santa Maria Lachixio.",16.705,-97.0186,"Quercus acutifolia Née","Quercus",NA,"acutifolia",NA
2011,12,9,"","Oaxaca","",17.117004,-96.692072,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",NA
2013,12,28,"","Oaxaca","",17.329751,-96.472209,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",NA
2013,12,28,"","Oaxaca","",17.278104,-96.391399,"Quercus laurina Bonpl.","Quercus",NA,"laurina",NA
2017,7,3,"","Oaxaca","",17.179095,-96.715629,"Quercus rugosa Née","Quercus",NA,"rugosa",NA
2017,6,7,"","Oaxaca","",16.653111,-94.010571,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",NA
2017,6,7,"","Oaxaca","",16.778505,-94.020095,"Quercus glaucescens Bonpl.","Quercus",NA,"glaucescens",NA
2017,6,7,"","Oaxaca","",16.778502,-94.02006,"Quercus ×dysophylla Benth.","Quercus",NA,"dysophylla",NA
2017,6,7,"","Oaxaca","",16.778825,-94.01963,"Quercus peduncularis Née","Quercus",NA,"peduncularis",NA
1950,8,27,"Large, dark canopy","Oaxaca","Sierra Yucuyagua",16.916667,-97.916667,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",3048
2017,2,3,"","Oaxaca","",16.771833,-94.017675,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",NA
2014,5,23,"","Oaxaca","",16.677863,-94.775623,"Quercus skinneri Benth.","Quercus",NA,"skinneri",NA
1990,8,10,"Veg. encinar alterado y selva baja caducifolia. Suelo calizo arcilloso.","Oaxaca","Dto. MIahuatlan. Canada del Rio Trapiches, lado N del poblado de Sn J. Coatlan",16.25,-96.883333,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",1500
1987,4,10,"Bosque tropical perennifolio de Brosimum alicastrum, Hernandia, Ficus spp, Terminalia amazonia y Quercus spp","Oaxaca","Predio La Joya, Mpio. Santa María Jacatepec",17.808333,-96.125,"Quercus corrugata Hook.","Quercus",NA,"corrugata",450
1986,11,20,"Bosque tropical perennifolio de Brosimum alicastrum, Hernandia, Ficus spp, Terminalia amazonia y Quercus spp","Oaxaca","Predio La Joya, Mpio. Santa María Jacatepec",17.808333,-96.125,"Quercus corrugata Hook.","Quercus",NA,"corrugata",450
1978,6,10,"NO DISPONIBLE","Oaxaca","Camino a Zacatal",17.980556,-95.958333,"Quercus L.","Quercus",NA,"",0
1999,1,27,"NO DISPONIBLE","Oaxaca","Finca Alemania, 4.1 km al N, 2 km del puente en El Copalita, camino hacia Santiago Xanica, mpio Santa María Huatulco.",15.966111,-96.2475,"Quercus peduncularis Née","Quercus",NA,"peduncularis",280
